OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
22	2	22.68
4	636	22.679999999999993	0.7562792451131017
22	136	0.7835202938877853	0.7514862908502749
22	181	21.896479706112213	0.7576549150319527
24	488	22.679999999999993	0.7620794785073122
127	146	0.7835202938877853	8.829853332088025
136	127	0.7835202938877853	5.268838153839962
146	166	7.776676385455401	9.231179361065644
157	146	6.993156091567616	2.920002441024982
166	191	7.776676385455401	9.231179361065644
178	157	6.993156091567616	2.920002441024982
178	186	14.9033236145446	5.621421122205556
181	178	21.896479706112213	8.248508953902308
186	204	14.9033236145446	5.6209186631426356
191	197	22.679999999999993	14.868681079017987
197	220	22.679999999999993	14.868681079017987
204	191	14.9033236145446	13.058623188585358
220	255	22.679999999999993	14.86856645550983
255	24	22.679999999999993	0.7591697740152388
486	4	22.679999999999993	0.7775254282910242
487	486	22.679999999999993	9.559904684168734
488	487	22.679999999999993	8.574107313703777
636	669	22.679999999999993	10.417433608476793
669	677	22.679999999999993	10.417433608476793
677	714	22.679999999999993	8.834321574589817
714	729	16.625431886258774	4.754592999317835
714	759	6.054568113741228	9.507318459967106
729	732	16.625431886258774	4.754592999317835
732	2	16.625431886258774	0.7511736426514679
759	2	6.054568113741228	0.7542570915145578

