OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
13	3	13.04
2	243	6.748665461339309	0.0
2	245	4.0884659520246265	0.0
4	67	9.02624538374602	0.0
5	170	2.7053246607956	0.0
13	73	13.039999999999992	0.0
14	187	13.039999999999992	0.0
15	122	13.039999999999992	0.0
21	136	2.186903750948315	0.0
24	99	1.29532019981554	0.0
24	131	2.186903750948315	0.0
28	107	13.039999999999992	0.0
64	199	9.02624538374602	6.013533191040043
67	64	9.02624538374602	1.0022555318400073
70	28	13.039999999999992	0.0
73	70	13.039999999999992	6.414136939360842
94	95	2.186903750948315	1.342405656907829
95	124	13.039999999999992	10.417895089974067
97	24	3.4822239507638573	0.0
98	97	3.4822239507638573	2.13634549276423
98	103	9.557776049236123	5.004559062541482
99	103	1.29532019981554	2.8300063887604034
103	95	10.853096249051664	16.030282260451077
105	98	13.039999999999992	5.122177471210927
107	105	13.039999999999992	0.6678284016123539
122	14	13.039999999999992	0.0
124	15	13.039999999999992	0.0
131	21	2.186903750948315	0.0
136	94	2.186903750948315	17.551839871461755
165	183	6.748665461339309	25.533485287186082
170	321	2.7053246607956	10.800392471465049
181	5	2.7053246607956	0.0
182	181	2.7053246607956	9.64809882498703
183	306	10.334675339204384	18.313288682665643
187	2	10.83713141336394	0.0
187	190	2.20286858663605	14.358425733939594
190	182	2.7053246607956	11.745510682870753
190	183	3.5860098778650777	29.645242682636695
195	202	4.013754616253978	4.9796716981108835
196	195	4.013754616253978	17.784540864333927
197	198	9.02624538374602	2.0045110636800145
198	319	9.02624538374602	2.0045110636800145
199	201	9.02624538374602	7.015788722880051
200	3	4.013754616253978	0.0
201	197	9.02624538374602	2.0045110636800145
202	200	4.013754616253978	4.6239801765564
239	165	6.748665461339309	1.3150036096682685
240	239	6.748665461339309	12.492527388083051
243	240	6.748665461339309	4.602509675082297
245	190	4.0884659520246265	14.408369668997192
302	196	4.013754616253978	7.469507013630109
302	305	9.02624538374602	2.795227262846472
303	304	9.02624538374602	5.590453477482852
304	4	9.02624538374602	0.0
305	303	9.02624538374602	3.1446302776234965
306	302	10.334675339204384	0.6968270519125221
318	3	9.02624538374602	0.0
319	318	9.02624538374602	3.340851438714847
321	302	2.7053246607956	16.560601429566656

