OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
21	7	2.35
2	221	2.35	0.0
3	155	2.35	0.0
6	68	2.35	0.0
13	206	0.9727693317872836	0.0
16	277	2.35	0.0
17	142	2.35	0.0
20	209	0.9727693317872836	0.0
21	205	2.35	0.0
25	214	0.9727693317872836	0.0
36	86	2.35	3.6666740730895753
39	36	2.35	1.3333402801368495
68	151	2.35	5.363348142048614
71	6	2.35	0.0
86	7	2.35	0.0
142	145	2.35	6.33396047279457
145	153	2.35	12.666780641692968
151	17	2.35	0.0
153	154	2.35	5.000044858561833
154	39	2.35	0.6666702284728699
155	16	2.35	0.0
195	3	2.35	0.0
196	71	2.35	16.129132633368663
204	2	1.3772306682127164	0.0
205	13	0.9727693317872836	0.0
205	204	1.3772306682127164	14.66795602325296
206	25	0.9727693317872836	0.0
209	2	0.9727693317872836	0.0
214	215	0.9727693317872836	14.6368827598457
215	20	0.9727693317872836	0.0
221	222	2.35	1.1223840394493647
222	223	2.35	5.947464563825277
223	224	2.35	2.8059592568358025
224	195	2.35	15.713368134415017
277	196	2.35	12.151319811609056

