OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
12	21	6.76
2	204	4.909778158544432	0.0
2	209	1.8502218414555667	0.0
3	161	4.779715734522575	0.0
3	195	1.9802842654774266	0.0
8	121	6.759999999999999	0.0
12	65	6.759999999999999	0.0
13	205	1.8502218414555667	0.0
16	155	6.759999999999999	0.0
19	46	6.759999999999999	0.0
20	209	4.779715734522575	0.0
20	215	1.8502218414555667	0.0
25	206	1.8502218414555667	0.0
46	47	6.759999999999999	1.3336186768177396
47	52	6.759999999999999	0.6667119748263588
48	49	6.759999999999999	3.001389446119177
49	19	6.759999999999999	0.0
52	53	6.759999999999999	3.667230535027681
53	263	6.759999999999999	6.000343475240481
65	248	6.759999999999999	14.694842019082454
99	8	6.759999999999999	0.0
121	128	6.759999999999999	10.02391926194119
128	131	6.759999999999999	0.6695934636116696
131	48	6.759999999999999	21.01401661356241
155	3	6.759999999999999	0.0
161	211	4.779715734522575	9.69631177464387
195	201	1.9802842654774266	8.362538776650368
201	228	1.9802842654774266	0.33450122994451287
204	205	4.909778158544432	16.022723871071197
205	21	6.759999999999999	0.0
206	13	1.8502218414555667	0.0
209	2	4.779715734522575	0.0
209	20	1.8502218414555667	0.0
210	325	4.779715734522575	7.743670845223319
211	210	4.779715734522575	13.689289825684398
215	218	1.8502218414555667	15.971006879540043
218	25	1.8502218414555667	0.0
221	2	1.9802842654774266	0.0
225	221	1.9802842654774266	7.272643805368749
227	225	1.9802842654774266	22.787617741665002
228	227	1.9802842654774266	2.9090575221474997
248	250	6.759999999999999	13.225358147808162
250	99	6.759999999999999	6.612679073904081
263	272	6.759999999999999	13.334096278293096
272	280	6.759999999999999	12.386083892920047
280	283	6.759999999999999	2.045241383000022
283	285	6.759999999999999	4.772230234540282
285	16	6.759999999999999	0.0
324	20	4.779715734522575	0.0
325	324	4.779715734522575	10.55532069927424

