OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
17	15	12876.0
17	1220	9527.674282831253	0.7691144673205315
17	1405	3348.325717168753	0.7550503771395124
1175	1204	4434.921468456166	2.214156353817725
1203	1175	4434.921468456166	7.842719816503838
1203	1233	5092.752814375082	5.003829283029711
1204	15	4434.921468456166	0.7506802036334239
1214	1216	9527.674282831253	28.712976271666157
1216	1203	9527.674282831253	19.6359914394463
1220	1214	9527.674282831253	20.755908982317724
1233	1273	5092.752814375082	5.003829283029711
1273	15	8441.078531543832	0.7595236502741722
1290	1273	3348.325717168753	7.277515520131994
1315	1290	3348.325717168753	9.872480267000023
1381	1315	3348.325717168753	9.872480267000023
1392	1381	3348.325717168753	5.248905246094745
1393	1392	3348.325717168753	5.248905246094745
1405	1454	3348.325717168753	8.800886901671635
1410	1393	3348.325717168753	16.92247408677037
1454	1410	3348.325717168753	16.92247408677037

