OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
16	10	3.13
5	273	3.13	0.0
16	282	3.13	0.0
50	51	3.13	3.3338678174565937
51	138	3.13	4.667649956887244
54	57	3.13	1.6669344088085194
57	50	3.13	2.0003208905060452
127	293	3.13	10.002752451332395
138	127	3.13	9.001895702432849
238	10	3.13	0.0
241	245	3.13	2.3339752385524775
245	238	3.13	5.668226722513439
262	54	3.13	11.000362383927582
270	5	3.13	0.0
271	270	3.13	5.026593379667577
273	262	3.13	6.667073885453438
278	271	3.13	0.6889448630917673
281	278	3.13	0.3334582262071666
282	289	3.13	9.744156716254068
284	281	3.13	5.7120920071856505
289	284	3.13	4.032064709068417
293	241	3.13	5.668226722513439

