OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
13	19	300.0
3	4	78.39550877163207	4.275611637905996
4	5	78.39550877163207	2.321017973894181
5	9	78.39550877163207	9.744689348506354
9	10	78.39550877163207	5.721390951813941
10	15	92.7012726305646	13.84450993637229
11	10	14.305763858932657	12.22469023822794
11	14	19.162688090526977	13.767018232950843
12	3	78.39550877163207	4.020438727620481
12	11	33.4684519494596	13.855617812613659
13	12	111.8639607210916	3.024350561728336
13	24	188.1360392789082	17.122669744715715
14	15	35.573381114265835	12.26076005401091
15	19	273.6443337627108	4.32436572088459
20	19	26.35566623728932	9.52974725075655
21	20	26.35566623728932	8.091488412192518
21	22	90.06360146356364	4.128996472834107
22	15	145.36968001788037	8.915966368093844
23	14	16.41069302373885	9.035886255506822
23	22	55.306078554316414	12.158165134922395
24	21	116.41926770085286	11.492410779145626
24	23	71.7167715780553	3.6915040631587477

