OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
3	28	6.07
3	235	6.07	0.0
11	295	1.9469406408260272	0.0
21	131	1.9469406408260272	0.0
24	97	6.07	0.0
37	162	4.402137776689849	0.0
37	292	1.6678622233101539	0.0
88	138	4.12305935917397	2.0460956660596805
97	107	6.07	4.006729372277644
107	28	6.07	0.0
131	24	6.07	0.0
138	131	4.12305935917397	4.433206935446696
153	194	6.07	4.356675325410282
161	37	6.07	0.0
162	163	4.402137776689849	20.808849124133744
163	164	4.12305935917397	1.3347676961661048
163	236	1.9469406408260272	3.6346590096277556
164	214	4.12305935917397	7.001958351467936
185	161	6.07	16.220029829957202
188	189	6.07	2.7369225859124913
189	185	6.07	9.579227511174958
192	153	6.07	13.671929702446434
193	192	6.07	2.392587415944569
194	196	6.07	7.624181819467993
196	233	6.07	1.4522247454138169
214	215	4.12305935917397	1.0124406462335165
215	216	4.12305935917397	2.7760597391103667
216	222	4.12305935917397	10.410222720386034
221	88	4.12305935917397	7.087084523634616
222	221	4.12305935917397	3.374801816631506
233	188	6.07	6.158075048543725
235	193	6.07	16.406316053093622
236	11	1.9469406408260272	0.0
238	21	1.9469406408260272	0.0
292	163	1.6678622233101539	20.762245713288706
295	238	1.9469406408260272	35.59136877933847

