OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
31	30	3.16
16	106	3.16	0.0
26	283	3.16	0.0
27	251	3.16	0.0
29	252	3.16	0.0
31	141	3.16	0.0
35	268	3.16	0.0
42	100	3.16	5.3431757506956785
74	85	3.16	3.0157885812229948
79	74	3.16	1.1160235576526476
85	27	3.16	0.0
91	79	3.16	1.005262860407665
100	16	3.16	0.0
106	91	3.16	16.370665565499568
141	154	3.16	15.149891420015026
154	42	3.16	27.33955527237784
251	26	3.16	0.0
252	253	3.16	5.669007365150939
253	344	3.16	2.000826011181154
258	30	3.16	0.0
263	264	3.16	1.9832535370131297
264	29	3.16	0.0
268	270	3.16	1.333613961314096
270	263	3.16	18.67060045945095
283	336	3.16	3.7222580584150045
336	35	3.16	0.0
344	347	3.16	1.000413005590577
347	258	3.16	6.671767959220972

