OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
17	34	8.17
12	135	8.17	0.0
13	77	8.17	0.0
16	106	8.17	0.0
17	225	8.17	0.0
18	50	8.17	0.0
25	139	8.17	0.0
27	68	8.17	0.0
28	69	8.17	0.0
40	42	8.17	0.6857143554059311
42	100	8.17	5.34318532895191
50	40	8.17	10.054612810516875
68	28	8.17	0.0
69	75	8.17	6.037289365534219
71	12	8.17	0.0
72	71	8.17	1.6676728668558674
74	85	8.17	3.0157894186524663
75	13	8.17	0.0
77	72	8.17	16.67209641778657
79	74	8.17	1.116026397634599
85	27	8.17	0.0
91	79	8.17	1.005263139550822
100	16	8.17	0.0
106	91	8.17	16.370687409390378
135	25	8.17	0.0
139	34	8.17	0.0
206	230	8.17	5.337972372532946
225	206	8.17	5.68642138089106
230	18	8.17	0.0

