OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
10	4	5.26
10	242	5.26	0.0
16	277	5.26	0.0
19	46	5.26	0.0
46	47	5.26	1.3336169939451237
47	52	5.26	0.6667123303428021
48	49	5.26	3.001396223727247
49	19	5.26	0.0
52	53	5.26	3.6672341589189568
53	263	5.26	6.000346777704512
128	131	5.26	0.6696029495558627
129	128	5.26	2.0000033375120627
131	48	5.26	21.013944084602407
196	197	5.26	4.83845879010984
197	198	5.26	0.33363464217505473
198	302	5.26	1.3409705419983817
242	246	5.26	6.333343568787642
244	291	5.26	3.666673118772671
246	244	5.26	2.333336893763517
263	272	5.26	13.334103617101873
272	280	5.26	12.385912208653899
277	196	5.26	12.155580940439904
280	283	5.26	2.04514424745303
283	285	5.26	4.7720035849144455
285	16	5.26	0.0
291	294	5.26	2.333336893763517
294	129	5.26	15.666693143845048
298	4	5.26	0.0
302	311	5.26	10.727767353171528
311	298	5.26	0.3352423840675559

