OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
8	6	0.63
8	121	0.63	0.0
17	151	0.63	0.0
19	46	0.63	0.0
46	47	0.63	1.3336182385533155
47	141	0.63	2.000003092305496
48	49	0.63	3.0014012550977536
49	19	0.63	0.0
70	6	0.63	0.0
121	128	0.63	10.024076477854788
128	131	0.63	0.6696099839871791
131	48	0.63	21.013997728878916
141	150	0.63	5.00000773076374
144	70	0.63	14.687987962840658
147	160	0.63	12.66668658460199
149	17	0.63	0.0
150	147	0.63	3.666672669227258
151	144	0.63	0.3334530611150761
160	149	0.63	8.666680399990998

