OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
13	16	600.0
1	2	18.402284568442983	6.000829203711766
2	6	18.402284568442983	6.592741007487303
3	1	18.402284568442983	4.008662194091454
3	4	39.287364468203606	4.27256363164015
4	5	39.287364468203606	2.3182504227025347
5	6	5.893673620148634	10.013581936847302
5	9	33.39369084805492	9.691064970399006
6	8	24.29595818859164	14.786186021727932
7	18	33.69601600385336	2.0627741087029374
8	7	33.69601600385336	5.528761731081087
8	16	14.892751731173263	10.768310649568598
9	8	24.292809546434974	15.107753302838631
9	10	9.100881301619944	5.686989328038018
10	16	18.75818053299635	20.187935417545248
11	10	9.657299231376406	12.21706809036634
12	3	57.6896490366466	4.020270882255923
12	11	9.657299231376406	13.771009349957424
13	12	67.34694826802311	3.024013017439371
13	24	532.6530517319782	17.33136977747848
18	16	566.3490677358307	3.1644953680460715
20	18	532.6530517319782	4.25669479493089
21	20	532.6530517319782	7.993232711588594
24	21	532.6530517319782	11.523257601154176

