OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
10	13	2.42
2	204	1.5960710814816303	0.0
2	209	0.6363929672098684	0.0
3	161	1.7836070327901314	0.0
3	195	0.6363929672098684	0.0
10	242	2.42	0.0
16	155	2.42	0.0
19	46	2.42	0.0
20	209	1.5960710814816303	0.0
20	215	0.8239289185183695	0.0
25	206	0.8239289185183695	0.0
46	47	2.42	1.3336175316531707
47	52	2.42	0.6667117342725113
48	49	2.42	3.0013983977893766
49	19	2.42	0.0
52	53	2.42	3.6672280807205127
53	263	2.42	6.000347839505148
128	131	2.42	0.669605989922774
129	128	2.42	2.00000336234348
131	48	2.42	21.013967263170326
155	3	2.42	0.0
161	211	1.7836070327901314	9.69631259165517
195	201	0.6363929672098684	8.36235574687326
201	228	0.6363929672098684	0.3344939087604568
204	205	1.5960710814816303	16.022468658685213
205	13	1.5960710814816303	0.0
206	13	0.8239289185183695	0.0
209	2	1.5960710814816303	0.0
209	20	0.6363929672098684	0.0
210	325	1.7836070327901314	7.744078630976701
211	210	1.7836070327901314	13.689290449170473
215	218	0.8239289185183695	15.998998585457587
218	25	0.8239289185183695	0.0
221	2	0.6363929672098684	0.0
225	221	0.6363929672098684	7.280725690154865
227	225	0.6363929672098684	22.812940981200292
228	227	0.6363929672098684	2.9122902760619462
242	246	2.42	6.33334364742046
244	291	2.42	3.6666731642969403
246	244	2.42	2.3333369227335
263	272	2.42	13.33410597665878
272	280	2.42	12.38596710195375
280	283	2.42	2.0451753137927877
283	285	2.42	4.772076073045724
285	16	2.42	0.0
291	294	2.42	2.3333369227335
294	129	2.42	15.666693338357822
324	20	1.7836070327901314	0.0
325	324	1.7836070327901314	10.574148449053055

