OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
10	11	17.42
10	175	17.42	0.0
27	11	17.42	0.0
32	33	17.42	5.333334688737161
33	27	17.42	3.0002350087924823
85	103	17.42	1.6667921676387676
98	120	17.42	2.6667002781160476
102	85	17.42	1.0000405374162598
103	137	17.42	2.000150201136481
106	98	17.42	0.6666753195321318
108	32	17.42	20.333344927765474
116	117	17.42	2.00053143904839
117	118	17.42	14.000008212559969
118	108	17.42	5.666670324131612
120	116	17.42	1.000012479291958
126	102	17.42	1.3383965695573583
137	106	17.42	1.6667345623739453
173	174	17.42	5.68818717726471
174	181	17.42	2.0075953562348765
175	173	17.42	2.342194247674797
176	126	17.42	7.026583746822068
181	185	17.42	2.6767941429123945
185	176	17.42	5.353587282027111

