OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
12	14	3.2
12	135	3.2	0.0
15	122	3.2	0.0
21	131	1.0127277105038546	0.0
24	99	1.0127277105038546	0.0
25	139	3.2	0.0
34	160	3.2	0.0
94	95	2.187272289496146	1.342315755336483
95	124	3.2	10.415196327071081
99	103	1.0127277105038546	2.8485200314167414
103	95	1.0127277105038546	16.0327861561431
122	14	3.2	0.0
124	15	3.2	0.0
131	24	1.0127277105038546	0.0
135	25	3.2	0.0
136	21	1.0127277105038546	0.0
136	94	2.187272289496146	17.549674672083675
139	34	3.2	0.0
160	136	3.2	18.190915678559374

