OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
10	23	2.02
10	242	2.02	0.0
17	142	2.02	0.0
19	46	2.02	0.0
46	47	2.02	1.3336195548615128
47	141	2.02	2.000003004109354
48	49	2.02	3.001392967388372
49	19	2.02	0.0
128	131	2.02	0.6695983934292536
129	128	2.02	2.000003300523138
131	48	2.02	21.013909370856418
141	150	2.02	5.000007510273385
142	143	2.02	0.3334396993332961
143	258	2.02	1.7434926661180308
147	160	2.02	12.666686026026412
149	17	2.02	0.0
150	147	2.02	3.6666725075343165
160	149	2.02	8.666680017807703
242	246	2.02	6.333343451656053
244	291	2.02	3.6666730509596364
246	244	2.02	2.3333368506097774
258	354	2.02	10.809652019302854
291	294	2.02	2.3333368506097774
294	129	2.02	15.666692854098464
353	23	2.02	0.0
354	353	2.02	1.0460953904517405

