OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
6	13	19.17
2	204	14.245563952702982	0.0
2	209	4.9244360472970214	0.0
3	161	14.041328723941216	0.0
3	195	5.128671276058783	0.0
6	71	19.170000000000005	0.0
16	155	19.170000000000005	0.0
20	209	14.041328723941216	0.0
20	215	4.9244360472970214	0.0
25	206	4.9244360472970214	0.0
71	196	19.170000000000005	20.384361242023367
155	3	19.170000000000005	0.0
161	211	14.041328723941216	9.6963667401336
195	201	5.128671276058783	8.362618019672679
196	200	19.170000000000005	3.005051599522209
200	282	19.170000000000005	4.360697057471723
201	228	5.128671276058783	0.33450439966236234
204	205	14.245563952702982	16.02318300358991
205	13	14.245563952702982	0.0
206	13	4.9244360472970214	0.0
209	2	14.041328723941216	0.0
209	20	4.9244360472970214	0.0
210	325	14.041328723941216	7.743776958155459
211	210	14.041328723941216	13.689331771514912
215	218	4.9244360472970214	15.888075710116691
218	25	4.9244360472970214	0.0
221	2	5.128671276058783	0.0
225	221	5.128671276058783	7.274469739916345
227	225	5.128671276058783	22.793339003369198
228	227	5.128671276058783	2.909787895966538
282	16	19.170000000000005	0.0
324	20	14.041328723941216	0.0
325	324	14.041328723941216	10.560220006614141

