OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
38	4	3.4
5	170	3.4	0.0
8	145	3.4	0.0
31	119	3.4	0.0
33	39	3.4	0.0
38	314	3.4	0.0
39	40	3.4	0.8806206449364068
40	155	3.4	8.419988424486045
116	168	3.4	10.15631949463097
119	116	3.4	3.0910531832627877
141	31	3.4	0.0
142	141	3.4	1.8100246582319017
145	151	3.4	0.8646634554037765
147	326	3.4	0.7654587227459495
149	147	3.4	10.334108761341076
151	174	3.4	10.504986062143042
155	142	3.4	13.032174932834707
168	169	3.4	11.039476789999043
169	5	3.4	0.0
170	321	3.4	10.785085531053827
174	33	3.4	0.0
302	305	3.4	2.7942010077352855
303	304	3.4	5.588400967645324
304	4	3.4	0.0
305	303	3.4	3.1434757407677285
311	312	3.4	1.6729941987077845
312	316	3.4	1.3383947566884367
314	311	3.4	5.018981592327036
315	317	3.4	4.349783712084657
316	315	3.4	2.007592636930814
317	149	3.4	1.003796318465407
321	302	3.4	16.537130788113014
325	8	3.4	0.0
326	325	3.4	7.654583782896966

