OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
33	4	9.58
5	170	9.58	0.0
31	119	9.58	0.0
33	39	9.58	0.0
39	40	9.58	0.880848144250799
40	155	9.58	8.419003679628192
116	168	9.58	10.158958974021974
119	116	9.58	3.0918565029277545
141	31	9.58	0.0
142	141	9.58	1.8102365472478184
155	142	9.58	13.033700533444186
168	169	9.58	11.042345789097592
169	5	9.58	0.0
170	321	9.58	10.78627273093926
302	305	9.58	2.7942711493433756
303	304	9.58	5.588541250835202
304	4	9.58	0.0
305	303	9.58	3.1435546500669664
321	302	9.58	16.538951161231108

