OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
22	53	8572.0
21	60	8571.999999999987	0.7710657238150487
22	96	2066.053742146383	0.7506843547035792
22	117	4020.506989060647	0.7527999561197645
22	176	2485.439268792972	0.7557782088903711
56	53	8571.999999999987	0.7543962190060945
57	56	8571.999999999987	3.1275156508458672
60	57	8571.999999999987	25.826464288592753
65	21	2528.474097250827	0.7554928476081662
70	75	2066.053742146383	11.117126035204148
72	65	2528.474097250827	6.554377807961691
73	70	2066.053742146383	19.79562666402975
75	86	2066.053742146383	11.117126035204148
78	73	2066.053742146383	2.3581352781850895
83	72	2528.474097250827	6.554377807961691
85	83	2528.474097250827	15.26740727746949
86	85	1604.6952357564212	8.205660588139118
86	97	461.35850638996413	2.1781559007613502
89	21	3207.9432167449195	0.7624800212496063
94	89	3207.9432167449195	9.177663600801964
95	78	2066.053742146383	2.2224821472006595
96	95	2066.053742146383	2.2224821472006595
97	106	461.35850638996413	2.1781559007613502
102	94	3207.9432167449195	11.481728318995811
106	85	923.7788614944071	3.868723080530887
106	102	3207.9432167449195	11.481728318995811
106	116	2835.5826860042594	20.37731080640332
109	106	6505.946257853597	27.978809471659446
111	109	4020.506989060647	15.295415810167388
116	130	2835.5826860042594	5.9173564853633644
117	111	4020.506989060647	9.64816175023664
120	109	2485.439268792972	11.489025367892575
126	21	2835.5826860042594	0.7681042623852817
130	126	2835.5826860042594	5.9173564853633644
137	120	2485.439268792972	6.187640996677456
151	137	2485.439268792972	3.6462861496043777
176	151	2485.439268792972	3.6462861496043777

