OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
2	14	47.42
1	329	43.52926374913994	0.0
2	204	31.841599436418917	0.0
2	209	11.68766431272104	0.0
2	221	3.8907362508600394	0.0
3	155	3.8907362508600394	0.0
4	298	43.52926374913994	0.0
13	205	11.68766431272104	0.0
16	277	3.8907362508600394	0.0
20	215	11.68766431272104	0.0
21	314	43.52926374913994	0.0
22	352	3.128781314085425	0.0
23	353	3.128781314085425	0.0
25	206	11.68766431272104	0.0
155	16	3.8907362508600394	0.0
195	3	3.8907362508600394	0.0
196	197	3.8907362508600394	4.84150577854273
197	198	0.7619549367746133	0.3336360997724356
197	356	3.128781314085425	15.389450096734091
198	302	0.7619549367746133	1.3410402748028165
204	205	31.841599436418917	16.023701417535378
205	21	43.52926374913994	0.0
206	13	11.68766431272104	0.0
209	20	11.68766431272104	0.0
215	218	11.68766431272104	15.717099610900522
218	25	11.68766431272104	0.0
221	222	3.8907362508600394	1.1303223357789454
222	223	3.8907362508600394	6.027839753880878
223	224	3.8907362508600394	2.8258049917060353
224	195	3.8907362508600394	15.824504223491955
259	14	44.291218685914586	0.0
260	14	3.128781314085425	0.0
277	196	3.8907362508600394	12.172656684819197
298	307	43.52926374913994	1.164531881484296
300	301	44.291218685914586	2.0004106524660474
301	305	44.291218685914586	7.001437283631166
302	311	0.7619549367746133	10.728325215763904
305	259	44.291218685914586	14.669678451486124
307	311	43.52926374913994	0.3334007188040323
311	300	44.291218685914586	2.33381209447528
312	4	43.52926374913994	0.0
314	348	43.52926374913994	16.687064411688855
329	312	43.52926374913994	20.177396503819843
348	1	43.52926374913994	0.0
352	23	3.128781314085425	0.0
353	358	3.128781314085425	9.914487966181076
356	22	3.128781314085425	0.0
358	260	3.128781314085425	12.991397918550723

