OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
12	5	10.84
8	121	10.84	0.0
12	65	10.84	0.0
19	46	10.84	0.0
46	47	10.84	1.3336189467698285
47	52	10.84	0.6667120315679714
48	49	10.84	3.001390528874721
49	19	10.84	0.0
52	53	10.84	3.667231113679953
53	263	10.84	6.000344002042899
65	248	10.84	14.685020533319085
99	8	10.84	0.0
121	128	10.84	10.023933686341167
128	131	10.84	0.6695949798158274
131	48	10.84	21.014028244399718
248	250	10.84	13.216518810400146
250	99	10.84	6.608259405200073
263	272	10.84	13.334097448965109
272	5	10.84	0.0

