OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
15	13	700.0
3	12	182.50992870947894	4.021703963251369
4	3	182.50992870947894	4.285775902197353
5	4	182.50992870947894	2.3302107578941484
9	5	182.50992870947894	9.890070125034958
10	9	182.50992870947894	5.809288633871916
10	11	35.058997379743325	12.46171882747598
11	12	78.38245092908528	13.870204311553286
12	13	260.8923796385642	3.024790377542966
14	11	43.32345354934186	14.0132526215596
14	23	47.002210367889994	9.027700417299663
15	10	217.56892608922223	14.107056882791092
15	14	90.3256639172319	12.444719798184899
15	22	392.1054099935452	8.77704375376393
21	24	259.17532121007406	11.322741673573075
22	21	259.17532121007406	4.024345891184653
22	23	132.93008878347155	12.153489463189466
23	24	179.9322991513614	3.687371260489435
24	13	439.1076203614349	16.389902734969546

