OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
18	8	0.37
17	149	0.37	0.0
18	146	0.37	0.0
50	51	0.37	3.3338694485662477
51	138	0.37	4.667653224670595
52	53	0.37	3.6672277204702985
53	54	0.37	0.666668191153266
54	57	0.37	1.6669352243635909
57	50	0.37	2.0003218691719353
116	117	0.37	2.000531092263594
117	8	0.37	0.0
119	116	0.37	1.0000061382570995
122	360	0.37	2.3334760554555265
127	129	0.37	0.6667078730135688
129	122	0.37	10.667320967910554
138	127	0.37	9.001902004586004
139	144	0.37	1.334105667064061
143	139	0.37	1.3333348499923185
144	151	0.37	0.3333638345612742
146	143	0.37	8.333587250033604
147	148	0.37	2.000000653016911
148	152	0.37	11.666670809265424
149	158	0.37	11.666670809265424
151	17	0.37	0.0
152	52	0.37	4.666667822458676
158	147	0.37	8.000002612067645
360	119	0.37	5.333365737369151

