OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
30	7	7.83
8	145	7.83	0.0
19	350	7.83	0.0
20	144	7.83	0.0
29	264	7.83	0.0
30	258	7.83	0.0
35	282	7.83	0.0
52	20	7.83	0.0
58	52	7.83	9.688849204348497
144	19	7.83	0.0
145	313	7.83	11.334642554692023
147	326	7.83	0.7657633755721439
150	147	7.83	0.3582999091912197
247	150	7.83	0.3361215151098737
258	337	7.83	1.0006960750460092
262	270	7.83	4.333354167786664
264	267	7.83	1.6670786964776163
266	29	7.83	0.0
267	262	7.83	8.333373707283549
268	35	7.83	0.0
270	268	7.83	2.0000097697484427
271	266	7.83	9.818293038754666
280	7	7.83	0.0
282	334	7.83	2.3451935026629416
313	280	7.83	6.0006932936808735
325	8	7.83	0.0
326	325	7.83	7.657630309787972
334	58	7.83	13.066079952847812
337	338	7.83	1.725332102030423
338	271	7.83	2.0013921500920184
350	247	7.83	14.060691299331236

