OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
5	25	10.41
2	204	7.543891486929648	0.0
2	209	2.8661085130703503	0.0
3	161	7.37538744125567	0.0
3	195	3.0346125587443304	0.0
5	272	10.41	0.0
13	206	7.543891486929648	0.0
16	155	10.41	0.0
20	209	7.37538744125567	0.0
20	215	2.8661085130703503	0.0
155	3	10.41	0.0
161	211	7.37538744125567	9.69643703771058
195	201	3.0346125587443304	8.36256777086936
201	228	3.0346125587443304	0.3345023897121592
204	205	7.543891486929648	16.022847834588422
205	13	7.543891486929648	0.0
206	25	7.543891486929648	0.0
209	2	7.37538744125567	0.0
209	20	2.8661085130703503	0.0
210	325	7.37538744125567	7.743912615207513
211	210	7.37538744125567	13.689385417725722
215	218	2.8661085130703503	15.942915583785567
218	25	2.8661085130703503	0.0
221	2	3.0346125587443304	0.0
225	221	3.0346125587443304	7.273312199252626
227	225	3.0346125587443304	22.78971204254571
228	227	3.0346125587443304	2.9093248797010505
272	280	10.41	12.385963669863832
280	283	10.41	2.045173371676948
283	285	10.41	4.7720715414417745
285	16	10.41	0.0
324	20	7.37538744125567	0.0
325	324	7.37538744125567	10.566483386368338

