OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
17	24	0.22
17	149	0.22	0.0
50	51	0.22	3.3338684286861837
51	138	0.22	4.667651181352845
52	53	0.22	3.6672338683662375
53	54	0.22	0.6666681841871366
54	57	0.22	1.6669347144234061
57	50	0.22	2.000321257243836
127	293	0.22	10.00275565812336
138	127	0.22	9.001898063902052
147	148	0.22	2.000000646214119
148	152	0.22	11.666670769582469
149	158	0.22	11.666670769582469
152	52	0.22	4.666667813890728
158	147	0.22	8.000002584856476
238	24	0.22	0.0
241	245	0.22	2.333975986803596
245	238	0.22	5.668228539695094
293	241	0.22	5.668228539695094

