OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
16	8	1.59
5	273	1.59	0.0
16	282	1.59	0.0
50	51	1.59	3.333864161061476
51	138	1.59	4.667656227289895
54	57	1.59	1.666932580610412
57	50	1.59	2.000318696668755
116	117	1.59	2.0005326193871418
117	8	1.59	0.0
119	116	1.59	1.0000061771067068
122	360	1.59	2.333476649157808
127	129	1.59	0.6667080426429012
129	122	1.59	10.667323681978598
138	127	1.59	9.001907795351382
262	54	1.59	11.00036553745813
270	5	1.59	0.0
271	270	1.59	5.026668956999463
273	262	1.59	6.66707742624432
278	271	1.59	0.6889848374030748
281	278	1.59	0.33345891723306187
282	289	1.59	9.74435545204345
284	281	1.59	5.712208507478814
289	284	1.59	4.032146944564636
360	119	1.59	5.333365944567044

