OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
20	36	2.57
20	53	2.57	0.0
26	283	2.57	0.0
29	252	2.57	0.0
35	268	2.57	0.0
53	54	2.57	1.0413536230815894
54	55	2.57	6.667248293148183
55	59	2.57	10.667597069019655
59	229	2.57	0.6667251293409765
228	249	2.57	4.389993582699712
229	228	2.57	1.3507670224286379
249	26	2.57	0.0
252	253	2.57	5.66899355858744
253	344	2.57	2.0008211382766765
258	36	2.57	0.0
263	264	2.57	1.9819979289374932
264	29	2.57	0.0
268	270	2.57	1.3336116752369094
270	263	2.57	18.670568454361764
283	336	2.57	3.722366394046226
336	35	2.57	0.0
344	347	2.57	1.0004105691383383
347	258	2.57	6.671737867029008

