OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
31	2	1630.8
31	571	1630.8	0.7550409050294854
33	608	1630.8	0.7579961582336703
556	33	1630.8	0.7576918842568567
571	627	1630.8	2.7827449285746537
608	624	1630.8	17.939136957374267
611	556	1630.8	4.543648245599548
624	676	1630.8	20.90601866804791
626	611	1630.8	9.108550408865105
627	626	1630.8	18.190193344719006
676	687	1630.8	12.427330392960748
685	706	1630.8	1.7910869488552756
686	685	1630.8	9.710109454116754
687	686	1630.8	13.389055201070656
706	714	1630.8	1.7910869488552756
714	729	777.8646859897681	4.751921579255203
714	759	852.9353140102319	9.51141569244044
729	732	777.8646859897681	4.751921579255203
732	2	777.8646859897681	0.7511725967604923
759	2	852.9353140102319	0.7542587022998106

