OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
12	3	8.24
8	121	8.24	0.0
12	65	8.24	0.0
16	155	8.24	0.0
19	46	8.24	0.0
46	47	8.24	1.3336169267852445
47	52	8.24	0.666712316081811
48	49	8.24	3.0013959521478317
49	19	8.24	0.0
52	53	8.24	3.667234013628639
53	263	8.24	6.000346645150563
65	248	8.24	14.689284192286904
99	8	8.24	0.0
121	128	8.24	10.024005906224517
128	131	8.24	0.6696025696759291
131	48	8.24	21.01394118931116
155	3	8.24	0.0
248	250	8.24	13.220356103567116
250	99	8.24	6.610178051783558
263	272	8.24	13.334103322537548
272	280	8.24	12.38590535001168
280	283	8.24	2.0451403652874753
283	285	8.24	4.771994526527504
285	16	8.24	0.0

