OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
32	22	1.65
12	135	1.65	0.0
13	77	1.65	0.0
16	106	1.65	0.0
25	139	1.65	0.0
27	68	1.65	0.0
28	69	1.65	0.0
32	100	1.65	0.0
68	28	1.65	0.0
69	75	1.65	6.037190805475863
71	12	1.65	0.0
72	71	1.65	1.667678010711048
74	85	1.65	3.0157459164718006
75	13	1.65	0.0
77	72	1.65	16.672124183030693
79	74	1.65	1.1158787876914542
85	27	1.65	0.0
91	79	1.65	1.0052486388239334
100	16	1.65	0.0
106	91	1.65	16.371736514091143
135	25	1.65	0.0
139	22	1.65	0.0

