OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
11	17	3.37
7	86	3.37	0.0
11	191	3.37	0.0
18	146	3.37	0.0
35	163	3.37	2.0000000084860097
36	35	3.37	0.333333000763422
75	76	3.37	4.333421566257508
76	341	3.37	15.666839836587545
79	80	3.37	3.0156966671534415
80	75	3.37	18.09418000292065
86	36	3.37	6.333341524076301
89	7	3.37	0.0
93	89	3.37	8.333995270324584
139	144	3.37	1.334105667064061
143	139	3.37	1.3333348499923185
144	151	3.37	0.3333638345612742
146	143	3.37	8.333587250033604
151	17	3.37	0.0
156	18	3.37	0.0
162	156	3.37	6.000000025458029
163	162	3.37	3.333333014143348
191	79	3.37	1.0000110321223745
332	335	3.37	6.66719681630735
335	93	3.37	2.6668789265388346
341	332	3.37	1.000079472442129

