OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
19	4	0.22
16	277	0.22	0.0
19	46	0.22	0.0
46	47	0.22	1.3336168596372777
47	52	0.22	0.6667123018241853
52	53	0.22	3.6672338683662375
53	263	0.22	6.00034651263462
196	197	0.22	4.838432645181209
197	198	0.22	0.33363452624800954
198	302	0.22	1.3410150580781306
263	272	0.22	13.33410302805768
272	280	0.22	12.385898492040482
277	196	0.22	12.155393480836588
280	283	0.22	2.04513648337231
283	285	0.22	4.771985468724805
285	16	0.22	0.0
298	4	0.22	0.0
302	311	0.22	10.728123481909678
311	298	0.22	0.3352419214108903

