OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
13	16	16.95
2	221	16.95	0.0
3	155	16.95	0.0
13	205	11.423829273158981	0.0
13	206	5.526170726841019	0.0
20	209	5.526170726841019	0.0
25	214	5.526170726841019	0.0
155	16	16.95	0.0
195	3	16.95	0.0
204	2	11.423829273158981	0.0
205	204	11.423829273158981	14.668071700333611
206	25	5.526170726841019	0.0
209	2	5.526170726841019	0.0
214	215	5.526170726841019	14.496775729861032
215	20	5.526170726841019	0.0
221	222	16.95	1.1214936956610124
222	223	16.95	5.938449839729259
223	224	16.95	2.80373339803268
224	195	16.95	15.700903328055663

