OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
3	8	2.09
3	155	2.09	0.0
5	273	2.09	0.0
16	282	2.09	0.0
50	51	2.09	3.3338675459670433
51	138	2.09	4.667649413047213
54	57	2.09	1.6669342730637033
57	50	2.09	2.0003207276122987
116	117	2.09	2.0005291534040657
117	8	2.09	0.0
119	116	2.09	1.0000060890775204
122	360	2.09	2.333475302498327
127	129	2.09	0.666707657882802
129	122	2.09	10.667317525819898
138	127	2.09	9.00189465359858
155	16	2.09	0.0
262	54	2.09	11.000362110675185
270	5	2.09	0.0
271	270	2.09	5.026586815325754
273	262	2.09	6.66707357864506
278	271	2.09	0.6889413896043158
281	278	2.09	0.3334581662526712
282	289	2.09	9.744139452919084
284	281	2.09	5.712081887299379
289	284	2.09	4.032057565619705
360	119	2.09	5.333365475078079

