OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
16	13	600.0
1	3	18.67986067322243	4.0087663521308805
2	1	18.67986067322243	6.000847193333939
3	12	58.67659067806656	4.020669660542905
4	3	39.996730004844146	4.274486469887668
5	4	39.996730004844146	2.3199969302137604
6	2	18.67986067322243	6.61874012269622
6	5	6.020212893154351	10.035816333472305
7	8	34.21509053952075	5.580696156484759
8	6	24.700073566376734	14.923231078013158
8	9	24.619940901327357	15.247126516538522
9	5	33.97651711168977	9.710771968728952
10	9	9.356576210362446	5.721870388274249
10	11	9.774725282820313	12.42266505705064
11	12	9.774725282820313	13.624725848945255
12	13	68.45131596088689	3.023326855785796
16	8	15.10492392818335	10.81848170289553
16	10	19.131301493182765	20.34282545053817
16	18	565.7637745786345	3.162075735161883
18	7	34.21509053952075	2.0637557125260035
18	20	531.5486840391125	4.255768181527433
20	21	531.5486840391125	8.073060420710302
21	24	531.5486840391125	11.684610632622222
24	13	531.5486840391125	17.28269067779719

