OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
11	3	76.13
4	67	51.85154351150607	0.0
11	295	76.13	0.0
64	199	51.85154351150607	6.014799236052559
67	64	51.85154351150607	1.002466539342093
164	165	76.13	1.6685468635897942
165	183	76.13	25.543887762856258
183	306	76.13	18.321338630522046
195	202	24.278456488493923	4.946283959163261
196	195	24.278456488493923	17.665298945653433
197	198	51.85154351150607	2.004933078684186
198	319	51.85154351150607	2.004933078684186
199	201	51.85154351150607	7.017265775394652
200	3	24.278456488493923	0.0
201	197	51.85154351150607	2.004933078684186
202	200	24.278456488493923	4.592977280704368
295	164	76.13	21.640298631385953
302	196	24.278456488493923	7.4194254087859335
302	305	51.85154351150607	2.8003282521726773
303	304	51.85154351150607	5.600655454222391
304	4	51.85154351150607	0.0
305	303	51.85154351150607	3.150368889898151
306	302	76.13	0.6969951264190395
318	3	51.85154351150607	0.0
319	318	51.85154351150607	3.341554796984797

