OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
6	14	6.66
6	177	6.660000000000001	0.0
15	122	6.660000000000001	0.0
21	136	1.2450886855521421	0.0
24	99	0.655518169599003	0.0
24	131	1.2450886855521421	0.0
26	251	6.660000000000001	0.0
27	68	6.660000000000001	0.0
28	107	6.660000000000001	0.0
68	28	6.660000000000001	0.0
94	95	1.2450886855521421	1.3423632301238688
95	124	6.660000000000001	10.416673743380896
97	24	1.9006068551511455	0.0
98	97	1.9006068551511455	2.1394184421665283
98	103	4.759393144848857	5.004566623875256
99	103	0.655518169599003	2.8446595648895654
103	95	5.414911314447859	16.031494499949638
105	98	6.660000000000001	5.12245140419204
107	105	6.660000000000001	0.6678253186597726
122	14	6.660000000000001	0.0
124	15	6.660000000000001	0.0
131	21	1.2450886855521421	0.0
136	94	1.2450886855521421	17.550818060108853
177	330	6.660000000000001	1.670959406362342
228	249	6.660000000000001	4.390018720646015
229	228	6.660000000000001	1.3507747571800077
249	26	6.660000000000001	0.0
251	27	6.660000000000001	0.0
330	332	6.660000000000001	3.0077263299069497
332	229	6.660000000000001	2.0051508866046333

