OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
24	12	17.55
8	99	17.55	0.0
10	175	17.55	0.0
24	238	17.55	0.0
65	12	17.55	0.0
85	103	17.55	1.6667924592151797
98	120	17.55	2.6667003822195645
99	247	17.55	16.367609302125935
102	85	17.55	1.0000406318476518
103	137	17.55	2.0001505510281055
106	98	17.55	0.6666753455580208
116	117	17.55	2.000532341483668
117	8	17.55	0.0
120	116	17.55	1.000012518330772
126	102	17.55	1.3384083650778191
137	106	17.55	1.6667347197596303
173	174	17.55	5.688237308242149
174	181	17.55	2.007613049519991
175	173	17.55	2.3422148898378143
176	126	17.55	7.026645673319968
181	185	17.55	2.676817733962163
185	176	17.55	5.353634464117801
238	10	17.55	0.0
247	248	17.55	6.00027694088368
248	65	17.55	18.549957209076062

