OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
1	33	7.98
1	183	7.98	0.0
2	187	4.811189238418081	0.0
14	122	7.98	0.0
31	141	7.98	0.0
39	33	7.98	0.0
41	39	7.98	1.025325000491761
42	41	7.98	1.0140722861616065
110	31	7.98	0.0
122	110	7.98	17.437170729922144
141	154	7.98	15.16476957299752
154	42	7.98	27.334290153599618
183	323	7.98	10.910028228318145
187	14	7.98	0.0
190	187	3.1688107615819194	8.438549636297276
190	243	4.811189238418081	8.480003844369378
243	2	4.811189238418081	0.0
323	190	7.98	11.66244318984107

