OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
24	23	0.12
17	142	0.12	0.0
19	46	0.12	0.0
24	242	0.12	0.0
46	47	0.12	1.33361652407608
47	141	0.12	2.000003018436785
48	49	0.12	3.001394323503236
49	19	0.12	0.0
128	131	0.12	0.6696002911704182
129	128	0.12	2.000003315897623
131	48	0.12	21.013923827030897
141	150	0.12	5.000007546091963
142	143	0.12	0.33343983234581875
143	258	0.12	1.7435663827784715
147	160	0.12	12.666686116766808
149	17	0.12	0.0
150	147	0.12	3.6666725338012753
160	149	0.12	8.666680079893238
242	246	0.12	6.33334350034192
244	291	0.12	3.666673079146195
246	244	0.12	2.3333368685466747
258	354	0.12	10.810109062491435
291	294	0.12	2.3333368685466747
294	129	0.12	15.666692974531934
353	23	0.12	0.0
354	353	0.12	1.0461396204391589

