OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
20	12	5.26
13	77	5.26	0.0
20	53	5.26	0.0
26	251	5.26	0.0
27	68	5.26	0.0
28	69	5.26	0.0
53	54	5.26	1.041164428296502
54	55	5.26	6.667245633704487
55	59	5.26	10.66759281390982
59	229	5.26	0.6667248633964872
68	28	5.26	0.0
69	75	5.26	6.037306443872172
71	12	5.26	0.0
72	71	5.26	1.6676738298301708
75	13	5.26	0.0
77	72	5.26	16.672101615681086
228	249	5.26	4.390186520779905
229	228	5.26	1.3508263879814992
249	26	5.26	0.0
251	27	5.26	0.0

