OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
11	21	1.33
2	204	1.0018233840709696	0.0
2	209	0.3281766159290306	0.0
3	161	0.974813073468777	0.0
3	195	0.35518692653122313	0.0
8	121	1.3299999999999998	0.0
11	27	1.3299999999999998	0.0
13	205	0.3281766159290306	0.0
16	155	1.3299999999999998	0.0
19	46	1.3299999999999998	0.0
20	209	0.974813073468777	0.0
20	215	0.3281766159290306	0.0
25	206	0.3281766159290306	0.0
27	28	1.3299999999999998	3.6673189636066463
28	109	1.3299999999999998	10.000116884556682
46	47	1.3299999999999998	1.3336172290985306
47	52	1.3299999999999998	0.6667123802827788
48	49	1.3299999999999998	3.00139717456727
49	19	1.3299999999999998	0.0
52	53	1.3299999999999998	3.6672346676549608
53	263	1.3299999999999998	6.000347241942727
109	134	1.3299999999999998	12.333477157616011
121	128	1.3299999999999998	10.024022178196969
128	131	1.3299999999999998	0.6696042794259803
131	48	1.3299999999999998	21.01395422167327
134	8	1.3299999999999998	0.0
155	3	1.3299999999999998	0.0
161	211	0.974813073468777	9.696352757802519
195	201	0.35518692653122313	8.362739296510352
201	228	0.35518692653122313	0.33450925073121224
204	205	1.0018233840709696	16.022547253064808
205	21	1.3299999999999998	0.0
206	13	0.3281766159290306	0.0
209	2	0.974813073468777	0.0
209	20	0.3281766159290306	0.0
210	325	0.974813073468777	7.743749968329698
211	210	0.974813073468777	13.689321101174437
215	218	0.3281766159290306	16.01357197546425
218	25	0.3281766159290306	0.0
221	2	0.35518692653122313	0.0
225	221	0.35518692653122313	7.277259185906386
227	225	0.35518692653122313	22.80207926765729
228	227	0.35518692653122313	2.9109036743625545
263	272	1.3299999999999998	13.334104648742322
272	280	1.3299999999999998	12.385936219186608
280	283	1.3299999999999998	2.0451578370044463
283	285	1.3299999999999998	4.772035293870014
285	16	1.3299999999999998	0.0
324	20	0.974813073468777	0.0
325	324	0.974813073468777	10.558973867724333

