OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
4	24	0.28
4	298	0.28	0.0
5	273	0.28	0.0
50	51	0.28	3.333868836463542
51	138	0.28	4.667651998298552
54	57	0.28	1.6669349183121462
57	50	0.28	2.000321501910275
127	293	0.28	10.002757797540172
138	127	0.28	9.001899639440088
194	200	0.28	5.147285452063064
199	194	0.28	2.1177786034748194
200	282	0.28	4.360817746521498
238	24	0.28	0.0
241	245	0.28	2.3339764860007803
245	238	0.28	5.668229752031357
262	54	0.28	11.000363410001627
270	5	0.28	0.0
271	270	0.28	5.026618006776076
273	262	0.28	6.667075037531583
278	271	0.28	0.6889578922879385
281	278	0.28	0.33345845122837126
282	289	0.28	9.744221479457021
284	281	0.28	5.712129971822789
289	284	0.28	4.032091507634233
293	241	0.28	5.668229752031357
298	307	0.28	1.1661527620566519
304	199	0.28	3.9290317800481285
307	308	0.28	2.857477755630823
308	304	0.28	8.215247877717351

