Total Travel Time:	5.052588481
Cost function used:	BPRcostFunction
User equilibrium (UE) or system optimal (SO):	SO

init_node	term_node	flow	travelTime
1	3	0.0	0.23897182199847447
3	1	0.0	0.24029722286507174
1	7	0.0	0.22283616022039957
7	1	0.0	0.21890583293016558
1	9	0.0	0.402046
9	1	0.0	0.403219
2	3	0.0	0.15996982055594436
3	2	0.0	0.15899424625467087
3	6	0.0	0.10951634306753101
6	3	0.0	0.10783969669130586
3	7	0.0	0.3490874471745546
7	3	0.0	0.3469667420710129
4	6	0.0	0.153312
6	4	0.0	0.151643
4	8	0.0	0.089394
8	4	0.0	0.090973
5	10	0.0	0.15102
10	5	0.0	0.148699
5	11	0.0	0.38247
11	5	0.0	0.374745
6	8	0.0	0.04341470011876526
8	6	0.0	0.03877807890117231
6	13	0.0	0.283450442786635
13	6	0.0	0.27957038036033244
6	17	0.0	0.364887
17	6	0.0	0.361371
7	9	0.0	0.10557586550440051
9	7	0.0	0.10462357871320685
7	13	0.0	0.08855905496667708
13	7	0.0	0.09274900000001392
8	11	0.0	0.08517961716650485
11	8	0.0	0.08520832643205141
8	16	0.0	0.1777484247476327
16	8	0.0	0.1768586577894984
9	12	0.0	0.14419851994423882
12	9	0.0	0.14363512378180293
9	13	0.0	0.06417881000533567
13	9	0.0	0.06520300584457625
10	11	0.0	0.026280472056782217
11	10	0.0	0.026159368967829544
10	18	0.0	0.15110988975424794
18	10	0.0	0.15064150635468931
10	20	0.0	0.16689923171927307
20	10	0.0	0.16951812111946138
11	19	0.0	0.375603
19	11	0.0	0.372797
13	14	0.0	0.13567204575977498
14	13	0.0	0.1250661087798593
13	15	0.0	0.285875
15	13	0.0	0.296532
14	17	0.0	0.10123400066439671
17	14	0.0	0.10539439622101085
14	22	0.0	0.15320943551972896
22	14	0.0	0.14643715680999314
16	17	0.0	0.02125384695176672
17	16	0.0	0.02210133609188729
16	19	0.0	0.06895764897812373
19	16	0.0	0.06924605537644572
16	22	0.0	0.04890606499883735
22	16	0.0	0.04869140542386008
17	22	0.0	0.173992
22	17	0.0	0.16739
18	19	0.0	0.03522604689983137
19	18	0.0	0.05596076739211567
18	21	0.0	0.07914585511543568
21	18	0.0	0.07963906000229297
19	22	0.0	0.181953
22	19	0.0	0.177751
20	21	0.0	0.305555894097329
21	20	0.0	0.28230763765457445
20	30	0.0	0.18533007003694896
30	20	0.0	0.18740914454542346
20	58	0.0	0.18803647996898631
58	20	0.0	0.1927476781690429
21	22	0.0	0.10564079230006355
22	21	0.0	0.10581834341893574
21	23	0.0	0.06707889669848817
23	21	0.0	0.06617405839875459
22	23	0.0	0.178312
23	22	0.0	0.178258
22	25	0.0	0.209962
25	22	0.0	0.190037
22	28	0.0	0.259227
28	22	0.0	0.257355
22	29	0.0	0.0972419570428996
29	22	0.0	0.09920677401900237
22	40	0.0	0.456892
40	22	0.0	0.446617
23	24	0.0	0.0368758393505933
24	23	0.0	0.03582054828801726
23	31	0.0	0.458553
31	23	0.0	0.5270932086208403
24	25	0.0	0.02804184253131431
25	24	0.0	0.0267643905728225
24	26	0.0	0.02387350605660338
26	24	0.0	0.015701797043079682
24	33	0.0	0.21103596801827887
33	24	0.0	0.2949362823618564
25	26	0.0	0.060308
26	25	0.0	0.056615
26	27	0.0	0.050181
27	26	0.0	0.0727180681258035
26	28	0.0	0.027294092365975017
28	26	0.0	0.02328804178450401
27	28	0.0	0.049526649439896916
28	27	0.0	0.048994
27	33	0.0	0.227875
33	27	0.0	0.24598242982985022
27	35	0.0	0.461083
35	27	0.0	0.464692
28	37	0.0	0.11765871678663445
37	28	0.0	0.12252682742214234
29	41	0.0	0.07945182773968923
41	29	0.0	0.08552509806856537
29	49	0.0	0.862656
49	29	0.0	0.877102
30	31	0.0	0.03289328906371318
31	30	0.0	0.03299860931544787
30	60	0.0	0.11421488532318054
60	30	0.0	0.11787949943448009
31	32	0.0	0.06530353506849446
32	31	0.0	0.06036896911266328
31	60	0.0	0.176349
60	31	0.0	0.179319
32	33	2.3482752913455944	0.16811410266755442
33	32	0.0	0.09835536511025822
32	34	1.8625507484232076	0.09472708554705178
34	32	0.0	0.027500407473276336
32	60	0.0	0.11366146578412391
60	32	4.210826039768801	0.11270903367719513
33	34	0.0	0.0708539436727944
34	33	8.872528708654407	0.07344942920635146
34	35	0.0	0.13243897628183518
35	34	0.0	0.1292065634505152
34	60	0.0	0.14116086308420062
60	34	7.0099779602312005	0.20755462296526422
35	36	0.0	0.09454735228089078
36	35	0.0	0.09651807510113783
35	71	0.0	0.119188
71	35	0.0	0.120317
36	43	0.0	0.23694
43	36	0.0	0.227668
36	44	0.0	0.11612654463692695
44	36	0.0	0.1074660703142198
36	71	0.0	0.2079226651132082
71	36	0.0	0.20814211600518365
37	38	0.0	0.049940916192266385
38	37	0.0	0.05424869945248145
37	42	0.0	0.169636
42	37	0.0	0.172289
38	39	0.0	0.05042808338228813
39	38	0.0	0.04878641106478646
38	42	0.0	0.08659024372097564
42	38	0.0	0.10107966476993178
39	40	0.0	0.018788391412746006
40	39	0.0	0.01986312922673019
39	48	0.0	0.25271710003585074
48	39	0.0	0.25515064525093273
40	41	0.0	0.05342783747713364
41	40	0.0	0.04957502647146329
40	48	0.0	0.624606
48	40	0.0	0.646177
41	49	0.0	0.573397
49	41	0.0	0.5831
42	43	0.0	0.0829929404000572
43	42	0.0	0.08694773497505758
