OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
25	18	13.28
12	71	13.28	0.0
13	73	13.28	0.0
16	102	13.28	0.0
25	135	13.28	0.0
28	107	13.28	0.0
33	273	13.28	0.0
39	33	13.28	0.0
41	39	13.28	1.0253522187463973
49	18	13.28	0.0
70	28	13.28	0.0
71	78	13.28	5.336995965296655
73	70	13.28	6.4142194028717885
74	86	13.28	1.6828748530529603
78	13	13.28	0.0
79	74	13.28	1.1160576408772267
86	101	13.28	4.3754734062680445
101	106	13.28	1.91104271912848
102	41	13.28	20.808763004006973
106	16	13.28	0.0
107	79	13.28	12.453271085362719
135	12	13.28	0.0
273	49	13.28	4.2755073857167964

