OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
12	26	2.61
7	86	2.61	0.0
11	191	2.61	0.0
12	38	2.61	0.0
27	11	2.61	0.0
29	30	2.61	3.000071458408856
30	33	2.61	7.000166736287331
31	34	2.61	0.666668349264218
33	27	2.61	3.000235687556486
34	361	2.61	11.010558636872995
36	31	2.61	2.3333377224217275
38	29	2.61	4.6667781575328275
43	44	2.61	0.6666670360963183
44	45	2.61	1.333333038967758
45	67	2.61	27.666667808581188
58	26	2.61	0.0
67	58	2.61	2.0000000584516515
75	76	2.61	4.333422094320185
76	341	2.61	15.666840867099095
79	80	2.61	3.0157902561152508
80	75	2.61	18.094741536691505
86	36	2.61	6.333341255594783
89	7	2.61	0.0
93	89	2.61	8.33399767848661
191	79	2.61	1.000011097899706
332	335	2.61	6.667198742837144
335	93	2.61	2.6668796971508097
341	332	2.61	1.0000797614215835
361	43	2.61	14.000000409161562

