OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
2	17	39.95
2	204	7.3296566232212825	0.0
2	221	32.62034337677872	0.0
3	155	39.95	0.0
6	68	39.95	0.0
16	277	39.95	0.0
68	151	39.95	5.36345787815316
71	6	39.95	0.0
151	17	39.95	0.0
155	16	39.95	0.0
195	3	39.95	0.0
196	71	39.95	16.129564003749827
204	223	7.3296566232212825	7.666667033726486
221	222	32.62034337677872	1.1054087011542773
222	223	32.62034337677872	5.77558939249393
223	224	39.95	2.80373339803268
224	195	39.95	15.700903328055663
277	196	39.95	12.154128506793887

