OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
32	14	6.61
15	122	6.610000000000003	0.0
16	106	6.610000000000003	0.0
21	136	1.231433519589303	0.0
24	99	0.6601588502135354	0.0
24	131	1.231433519589303	0.0
32	100	6.610000000000003	0.0
91	105	6.610000000000003	5.674197847949425
94	95	1.231433519589303	1.342362616083903
95	124	6.610000000000003	10.416513098642092
97	24	1.8915923698028383	0.0
98	97	1.8915923698028383	2.139352166723681
98	103	4.718407630197164	5.004565086016556
99	103	0.6601588502135354	2.8447096851942986
100	16	6.610000000000003	0.0
103	95	5.378566480410697	16.031416030174437
105	98	6.610000000000003	5.122429295762879
106	91	6.610000000000003	16.371649043945048
122	14	6.610000000000003	0.0
124	15	6.610000000000003	0.0
131	21	1.231433519589303	0.0
136	94	1.231433519589303	17.55080327150247

