OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
12	16	700.0
1	2	127.34149504127952	6.0008665251128726
2	6	127.34149504127952	6.646566123467625
3	1	127.34149504127952	4.008877466436323
3	4	435.8685886224003	4.267139167022508
4	5	435.8685886224003	2.3133122891437687
5	6	218.95242922504235	9.585763810170906
5	9	216.91615939735792	9.7993983724052
6	8	346.2939242663219	14.342581038577116
7	18	197.13334610254367	2.0650643271632148
8	7	197.13334610254367	5.651088451175487
8	16	308.87417125211726	10.279377109495154
9	8	159.71359308833928	15.32072866446082
9	10	57.20256630901867	5.69693511523104
10	16	193.99248264533864	20.031868108604368
11	10	136.78991633631986	12.140555529399109
12	3	563.2100836636806	4.020105890272383
12	11	136.78991633631986	13.595688667207192
18	16	197.13334610254367	3.1737030213412507

