OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
22	7	3.31
8	145	1.879819134741084	0.0
12	71	3.31	0.0
13	73	3.31	0.0
16	102	1.430180865258916	0.0
18	230	1.430180865258916	0.0
19	350	1.879819134741084	0.0
20	144	1.879819134741084	0.0
22	139	3.31	0.0
25	135	3.31	0.0
26	283	1.879819134741084	0.0
27	251	1.879819134741084	0.0
28	68	1.879819134741084	0.0
28	107	1.430180865258916	0.0
33	273	1.430180865258916	0.0
35	282	1.879819134741084	0.0
39	33	1.430180865258916	0.0
41	39	1.430180865258916	1.0253658525208713
46	51	1.430180865258916	0.6670494483137506
49	18	1.430180865258916	0.0
51	274	1.430180865258916	4.0003896367725895
52	20	1.879819134741084	0.0
58	52	1.879819134741084	9.688856418309891
68	27	1.879819134741084	0.0
70	28	3.31	0.0
71	78	3.31	5.336996935115476
73	70	3.31	6.41422971524684
74	86	1.430180865258916	1.682885929083734
78	13	3.31	0.0
79	74	1.430180865258916	1.1158164310444987
86	101	1.430180865258916	4.375502203940082
101	106	1.430180865258916	1.911665302339236
102	41	1.430180865258916	20.80886890301927
106	16	1.430180865258916	0.0
107	79	1.430180865258916	12.453353047971836
135	12	3.31	0.0
139	25	3.31	0.0
144	19	1.879819134741084	0.0
145	313	1.879819134741084	11.334643603769344
147	326	1.879819134741084	0.7657987176683462
150	147	1.879819134741084	0.35831047799307053
230	46	1.430180865258916	4.66934413704891
247	150	1.879819134741084	0.33612228077518636
251	26	1.879819134741084	0.0
273	49	1.430180865258916	4.277925033831733
274	278	1.430180865258916	12.334534380016347
278	7	1.430180865258916	0.0
280	7	1.879819134741084	0.0
282	334	1.879819134741084	2.3451971913097767
283	336	1.879819134741084	3.7224483635374033
313	280	1.879819134741084	6.000693849074766
325	8	1.879819134741084	0.0
326	325	1.879819134741084	7.6579837305909555
334	58	1.879819134741084	13.066100503883114
336	35	1.879819134741084	0.0
350	247	1.879819134741084	14.060710940822815

