OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
25	5	3.46
2	245	1.8941331147045524	0.0
14	187	3.46	0.0
15	122	3.46	0.0
21	131	1.0370495589677835	0.0
24	99	1.0370495589677835	0.0
25	139	3.46	0.0
34	160	3.46	0.0
94	95	2.4229504410322167	1.3423263163233787
95	124	3.46	10.416031246398827
99	103	1.0370495589677835	2.8487830711236612
103	95	1.0370495589677835	16.03283874441504
122	14	3.46	0.0
124	15	3.46	0.0
131	24	1.0370495589677835	0.0
136	21	1.0370495589677835	0.0
136	94	2.4229504410322167	17.549929024059015
139	34	3.46	0.0
160	136	3.46	18.19117360230343
181	5	3.46	0.0
182	181	3.46	9.620511945713968
187	2	1.8941331147045524	0.0
187	190	1.565866885295448	14.367500967128374
190	182	3.46	11.71192665858924
245	190	1.8941331147045524	14.404486962410395

