OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
8	21	1.55
2	204	0.7299683895313596	0.0
2	209	0.41144148676525816	0.0
3	161	1.1385585132347418	0.0
3	195	0.41144148676525816	0.0
8	121	1.5499999999999998	0.0
13	205	0.8200316104686405	0.0
16	155	1.5499999999999998	0.0
19	46	1.5499999999999998	0.0
20	209	0.7299683895313596	0.0
20	215	0.8200316104686405	0.0
25	206	0.8200316104686405	0.0
46	47	1.5499999999999998	1.3336179691028929
47	52	1.5499999999999998	0.6667118261347448
48	49	1.5499999999999998	3.0014001660835214
49	19	1.5499999999999998	0.0
52	53	1.5499999999999998	3.667229018183477
53	263	1.5499999999999998	6.0003420952627815
121	128	1.5499999999999998	10.024061988954562
128	131	1.5499999999999998	0.6696084619591286
131	48	1.5499999999999998	21.013986117024086
155	3	1.5499999999999998	0.0
161	211	1.1385585132347418	9.696387187805428
195	201	0.41144148676525816	8.362769473590088
201	228	0.41144148676525816	0.3345104578132429
204	205	0.7299683895313596	16.022494571893947
205	21	1.5499999999999998	0.0
206	13	0.8200316104686405	0.0
209	2	0.7299683895313596	0.0
209	20	0.41144148676525816	0.0
210	325	1.1385585132347418	7.743816423502933
211	210	1.1385585132347418	13.689347375752787
215	218	0.8200316104686405	15.998886154631004
218	25	0.8200316104686405	0.0
221	2	0.41144148676525816	0.0
225	221	0.41144148676525816	7.277952334951276
227	225	0.41144148676525816	22.804251134710817
228	227	0.41144148676525816	2.91118093398051
263	272	1.5499999999999998	13.334093211676064
272	280	1.5499999999999998	12.386011734399391
280	283	1.5499999999999998	2.0452005669977638
283	285	1.5499999999999998	4.772134997194877
285	16	1.5499999999999998	0.0
324	20	1.1385585132347418	0.0
325	324	1.1385585132347418	10.56204214895487

