OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
2	23	27.87
2	204	1.5587868101805618	0.0
2	221	26.31121318981944	0.0
3	155	27.87	0.0
16	277	27.87	0.0
22	352	27.87	0.0
155	16	27.87	0.0
195	3	27.87	0.0
196	197	27.87	4.838857870213375
197	356	27.87	15.28922871325224
204	223	1.5587868101805618	7.66666700006899
221	222	26.31121318981944	1.1178596009493988
222	223	26.31121318981944	5.901654658370563
223	224	27.87	2.8032886179490437
224	195	27.87	15.69841256017441
277	196	27.87	12.15375382619414
352	23	27.87	0.0
356	22	27.87	0.0

