OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
24	14	4356.0
4	704	4355.999999999998	0.7665904716233749
24	488	4355.999999999998	0.7620796139842468
486	4	3293.8154044125718	0.7775151799510869
487	486	3293.8154044125718	9.552116250920175
487	496	1062.1845955874278	3.1154871184649373
488	487	4355.999999999998	8.574237555153257
496	532	1062.1845955874278	3.1154871184649373
532	588	1062.1845955874278	3.373090132318846
588	4	1062.1845955874278	0.7562424187547536
704	713	4355.999999999998	31.76923934242612
713	723	4355.999999999998	31.76923934242612
721	792	4355.999999999998	15.554153703557828
722	721	4355.999999999998	31.76923934242612
723	722	4355.999999999998	31.76923934242612
792	840	4355.999999999998	19.90923142578374
840	876	4355.999999999998	19.90923142578374
876	889	2850.014145298745	3.236649382428712
876	935	1505.985854701254	13.214926494278089
889	898	2850.014145298745	3.236649382428712
898	904	2850.014145298745	3.236649382428712
904	909	2850.014145298745	6.301267447389715
909	929	1242.7155523578695	2.8741839967111287
909	940	1607.2985929408756	3.7060419881332374
929	934	1242.7155523578695	5.823074472426562
934	992	1242.7155523578695	5.823074472426562
935	947	1505.985854701254	4.829731052501096
940	978	1607.2985929408756	3.7060419881332374
947	963	1505.985854701254	4.829731052501096
963	993	1505.985854701254	5.829646639509568
978	1003	1607.2985929408756	3.7060419881332374
992	1027	1242.7155523578695	1.111327970096964
993	1004	1505.985854701254	8.15020027587591
1003	1039	1607.2985929408756	1.840956005868526
1004	1026	1505.985854701254	8.15020027587591
1026	14	1505.985854701254	0.7569438475367807
1027	1060	1242.7155523578695	1.111327970096964
1039	1044	1607.2985929408756	1.8416151637960472
1044	1060	1607.2985929408756	1.8414442582566972
1060	1080	2850.014145298745	2.712298537508904
1080	1089	2850.014145298745	9.208939832998258
1089	14	2850.014145298745	0.7585199187415881

