OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
9	38	2.12
9	289	2.12	0.0
10	295	2.12	0.0
19	350	2.12	0.0
20	144	2.12	0.0
21	131	2.12	0.0
24	97	2.12	0.0
26	283	2.12	0.0
27	251	2.12	0.0
28	68	2.12	0.0
35	282	2.12	0.0
52	20	2.12	0.0
58	52	2.12	9.68889122191859
68	27	2.12	0.0
97	107	2.12	4.006731745974842
107	28	2.12	0.0
131	24	2.12	0.0
144	19	2.12	0.0
148	149	2.12	0.3354516716722413
149	317	2.12	0.670904349700504
150	148	2.12	5.334003361587259
238	21	2.12	0.0
247	150	2.12	0.3361259743036671
251	26	2.12	0.0
282	334	2.12	2.3451410271397877
283	336	2.12	3.722247497552853
289	299	2.12	23.379116613898997
295	238	2.12	35.74841951206917
299	10	2.12	0.0
311	314	2.12	4.0254240854909815
314	38	2.12	0.0
315	316	2.12	1.341807693044987
316	311	2.12	2.0127120427454908
317	315	2.12	1.0063560213727454
334	58	2.12	13.065787589177043
336	35	2.12	0.0
350	247	2.12	14.060411895212145

