OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
6	12	6.58
6	68	6.58	0.0
7	89	6.58	0.0
11	27	6.58	0.0
17	142	6.58	0.0
27	28	6.58	3.6673129354126113
28	32	6.58	3.6667332906313916
32	40	6.58	1.6666971321084652
36	86	6.58	3.6666741356558257
39	36	6.58	1.3333403297476167
40	41	6.58	2.333375184937388
41	65	6.58	10.666859845461635
65	12	6.58	0.0
68	151	6.58	5.363390172058214
75	115	6.58	0.3333599506793186
76	75	6.58	7.667286866271146
86	7	6.58	0.0
89	93	6.58	9.33389435297514
93	330	6.58	11.33401464290268
110	187	6.58	9.526515655639502
115	110	6.58	6.804654622998583
142	145	6.58	6.3339535830852824
145	153	6.58	12.666781439753779
151	17	6.58	0.0
153	154	6.58	5.0000451735858285
154	39	6.58	0.6666702511451621
187	191	6.58	0.680465768509301
191	11	6.58	0.0
330	331	6.58	0.6666913081956048
331	76	6.58	18.667481649934665

