OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
29	39	26564.0
29	351	26563.999999999876	0.7519937584291791
30	696	13111.99722407882	0.7589209248015862
36	1190	4.868490336348435	0.7577724909767378
38	871	3801.413559068577	0.7516701068385833
38	916	6860.453800485315	0.7531716172685674
351	365	18421.062258408874	2.226024605755418
351	369	8142.937741591011	2.882807626632404
365	379	18421.062258408874	2.226024605755418
369	398	8142.937741591011	1.1295666372678
379	435	18421.062258408874	5.258339501014499
398	400	4585.56638427442	3.799120805886985
398	410	3557.371357316606	4.399160573581992
400	458	4585.56638427442	8.151030766955936
410	434	3557.371357316606	4.399160573581992
434	456	3557.371357316606	4.398832014687166
435	456	18421.062258408874	5.258339501014499
456	490	8866.43639164675	4.82586928606421
456	494	13111.99722407882	9.36916309681455
458	534	4585.56638427442	6.3671713041540965
490	500	8866.43639164675	1.737921061890985
494	514	13111.99722407882	18.886254029213887
500	521	8866.43639164675	1.737921061890985
514	30	13111.99722407882	0.7584290534685221
521	560	9458.41527058738	2.049856804742483
534	521	591.9788789406381	3.6598858448151144
534	575	3993.587505333774	2.641323252379593
560	609	9458.41527058738	3.0868619123305288
575	614	3993.587505333774	1.6155141872823302
609	654	9458.41527058738	3.087202814627245
614	658	3993.587505333774	1.6124878149321902
654	688	9765.199498464375	8.399390539019759
658	654	306.7842278769819	6.425184006158097
658	751	3686.803277456801	1.1110592551229141
688	708	9765.199498464375	8.399390539019759
696	697	1473.110680172198	4.457938116931768
696	860	11638.886543906667	11.762237529880476
697	754	1473.110680172198	2.6432743654737436
708	709	387.9058407237792	2.797930234219112
708	726	9377.293657740584	4.919105434951343
709	727	387.9058407237792	1.4424845726359081
726	752	9377.293657740584	4.919105434951343
727	753	387.9058407237792	1.4424845726359081
750	756	3686.803277456801	4.981161688389164
751	750	3686.803277456801	4.981161688389164
752	803	9377.293657740584	4.79518383097925
753	784	387.9058407237792	1.4424845726359081
754	773	1473.110680172198	2.6432743654737436
756	802	3686.803277456801	15.921622164920464
773	838	1473.110680172198	2.6432743654737436
784	838	387.9058407237792	1.4424845726359081
802	812	3686.803277456801	15.921622164920464
803	824	9377.293657740584	6.067532240357999
812	823	2166.387367080823	10.005554494481029
812	857	1520.4159103759746	2.7380787116125633
823	38	7036.866649127263	0.7612703884829041
824	826	4870.4792820464345	3.8047872180074487
824	836	4506.814375694163	4.241528123647955
826	823	4870.4792820464345	3.8047872180074487
836	846	4506.814375694163	3.406095435396766
838	844	1861.0165208959745	4.176621297538395
844	881	2548.681525049074	2.147247400679121
846	38	3625.000710426624	0.7518425859808979
846	871	1707.440173279298	1.4734618192919315
857	846	825.6265080117741	7.275718910607376
857	886	694.7894023641993	5.251962057503302
859	844	687.6650041531033	2.1998190008329526
860	859	687.6650041531033	2.1998190008329526
860	867	4.868490336348435	9.26714022284797
860	897	10946.353049417188	6.3818797920593004
867	869	4.868490336348435	9.26714022284797
869	36	4.868490336348435	0.7594330113686785
871	917	5585.305684275091	3.2438031265060965
881	896	2548.681525049074	2.147247400679121
883	871	76.4519519272068	0.9417967159836917
883	916	72.31537702173081	0.9434205678580521
886	887	148.7673289489367	1.294802102223703
886	925	546.0220734152599	2.216819510914889
887	883	148.7673289489367	1.294802102223703
896	919	3245.4263196372362	0.7761245112374152
897	896	696.7447945881588	2.0026057568649582
897	920	10249.608254829049	3.5856974916034363
916	1013	6932.769177507045	8.547582710925193
917	974	5585.305684275091	2.644916692014818
919	920	3245.4263196372362	1.0585998821556797
920	1000	13495.034574466301	4.6085715230227215
925	957	546.0220734152599	2.216819510914889
957	979	546.0220734152599	2.216819510914889
974	1013	5585.305684275091	2.644916692014818
979	1021	546.0220734152599	2.216819510914889
1000	1020	2673.2075480619555	1.3187813319693482
1000	1075	10821.827026404308	3.288835551999434
1013	1094	15191.28240984411	10.578465996621926
1014	1013	2673.2075480619555	3.703675771068306
1015	1014	2673.2075480619555	3.9360502845400807
1016	1015	2673.2075480619555	1.3187813319693482
1017	1016	2673.2075480619555	1.3187813319693482
1018	1017	2673.2075480619555	1.3187813319693482
1019	1018	2673.2075480619555	1.3187813319693482
1020	1019	2673.2075480619555	1.3187813319693482
1021	1030	546.0220734152599	2.4309605717382627
1030	1085	546.0220734152599	2.4309605717382627
1075	1098	10821.827026404308	2.681357641147459
1085	1111	546.0220734152599	2.4309605717382627
1094	39	15191.28240984411	0.7573171253914078
1098	1116	10821.827026404308	2.681357641147459
1111	1148	546.0220734152599	7.399660701453955
1116	1130	10821.827026404308	2.680348778738484
1129	1149	10826.695516740694	7.0139821659229415
1130	1129	10826.695516740694	7.0139821659229415
1148	39	546.0220734152599	0.7598698521555349
1149	39	10826.695516740694	0.7551776990316319
1153	1130	4.868490336348435	8.429353446443058
1190	1153	4.868490336348435	10.42137763530586

