OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
4	19	1.98
4	298	1.98	0.0
5	273	1.98	0.0
48	49	1.98	3.001392425219501
49	19	1.98	0.0
50	51	1.98	3.333866799903731
51	48	1.98	0.6666670042232479
54	57	1.98	1.6669339000319352
57	50	1.98	2.0003202799742663
194	200	1.98	5.147700662044727
199	194	1.98	2.1176591051000444
200	282	1.98	4.36048866588362
262	54	1.98	11.000361360027881
270	5	1.98	0.0
271	270	1.98	5.026568769651872
273	262	1.98	6.667072735816652
278	271	1.98	0.6889318396081793
281	278	1.98	0.3334595053396758
282	289	1.98	9.744091993620806
284	281	1.98	5.7120540663307455
289	284	1.98	4.03203792729006
298	307	1.98	1.1664565881391724
304	199	1.98	3.9296241065455835
307	308	1.98	2.8579085385527487
308	304	1.98	8.216486378516922

