OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
16	25	7.76
2	204	5.906497867862514	0.0
2	209	1.8535021321374838	0.0
3	161	5.521876224235235	0.0
3	195	2.2381237757647616	0.0
13	206	5.906497867862514	0.0
16	155	7.759999999999999	0.0
20	209	5.521876224235235	0.0
20	215	1.8535021321374838	0.0
155	3	7.759999999999999	0.0
161	211	5.521876224235235	9.696467903375249
195	201	2.2381237757647616	8.362676573780151
201	228	2.2381237757647616	0.33450674182441276
204	205	5.906497867862514	16.02291894844828
205	13	5.906497867862514	0.0
206	25	5.906497867862514	0.0
209	2	5.521876224235235	0.0
209	20	1.8535021321374838	0.0
210	325	5.521876224235235	7.74397215888425
211	210	5.521876224235235	13.689408972249577
215	218	1.8535021321374838	15.971100849664802
218	25	1.8535021321374838	0.0
221	2	2.2381237757647616	0.0
225	221	2.2381237757647616	7.2758172817494495
227	225	2.2381237757647616	22.79756130120276
228	227	2.2381237757647616	2.9103269126997797
324	20	5.521876224235235	0.0
325	324	5.521876224235235	10.56923255903375

