OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
8	17	7.7
8	145	7.7	0.0
18	230	7.7	0.0
33	273	7.7	0.0
44	45	7.7	0.6666840607482962
45	208	7.7	11.333459420797888
46	51	7.7	0.6670505608175357
49	18	7.7	0.0
51	44	7.7	1.6666754081490653
145	151	7.7	0.8650213071786161
151	174	7.7	10.507047712721645
174	33	7.7	0.0
208	209	7.7	8.666763674734359
209	226	7.7	5.6667302104045225
224	17	7.7	0.0
226	224	7.7	12.3334705755745
230	46	7.7	4.6693519245720685
273	49	7.7	4.282272390751719

