OD PAIRS
init_node	term_node	demand
init_node	term_node	flow	travelTimeOnLink
3	27	5.15
3	235	5.15	0.0
11	295	1.4518065064657824	0.0
21	131	1.4518065064657824	0.0
24	97	5.15	0.0
28	68	5.15	0.0
37	162	3.4978682756973125	0.0
37	292	1.6521317243026876	0.0
68	27	5.15	0.0
88	138	3.6981934935342182	2.0462091726565186
97	107	5.15	4.0067331704945515
107	28	5.15	0.0
131	24	5.15	0.0
138	131	3.6981934935342182	4.4334528663875945
153	194	5.15	4.356749926608845
161	37	5.15	0.0
162	163	3.4978682756973125	20.808916651681024
163	164	3.6981934935342182	1.3347742156685398
163	236	1.4518065064657824	3.6339973408883446
164	214	3.6981934935342182	7.001949176978575
185	161	5.15	16.22023649661249
188	189	5.15	2.7369425174585267
189	185	5.15	9.57929727157487
192	153	5.15	13.672042809543713
193	192	5.15	2.39260720968426
194	196	5.15	7.6243123715654795
196	233	5.15	1.452249612473788
214	215	3.6981934935342182	1.012471280250489
215	216	3.6981934935342182	2.7762595881138425
216	222	3.6981934935342182	10.410972154055392
221	88	3.6981934935342182	7.087298961753422
222	221	3.6981934935342182	3.374903930011203
233	188	5.15	6.158119894516698
235	193	5.15	16.40645178161375
236	11	1.4518065064657824	0.0
238	21	1.4518065064657824	0.0
292	163	1.6521317243026876	20.76177399339346
295	238	1.4518065064657824	35.65888271010042

